"Send Order Email Copy Method","Envoyer une copie du mail de commande en utilisant la méthode"
"Send Order Email Copy To","Envoyer une copie du mail de commande à"
"Send Sales Emails","Envoyer email des ventes"
"Send Shipment Comment Email Copy To","Envoyer une copie du mail de commentaire de livraison"
"Send Shipment Email Copy To","Envoyer une copie du mail de livraison à"
"Send Tracking Information","Envoyer les informations de suivi"
"Set order for existing transactions not allowed","Placez la commande pour des transactions existantes non permise"
"Ship","Expédier"
"Ship to","Livré à"
"Ship to Name","Expédier a ce Nom"
"Shipment","Expédition"
"Ship to First name","Nom de famille (Livr.)"
"Ship to Last name","Prénom (Livr.)"
"Ship to Name","Nom (Livr.)"
"Ship...","Expédier..."
"Shipment","Livraison"
"Shipment #%1$s | %3$s (%2$s)","Expédition N°%1$s | %3$s (%2$s)"
"Shipment #","Expédition N°"
"Shipment #%s","Livraison n°%s"
"Shipment #%s (%s)","Expédition #%s (%s)"
"Shipment Comment Email Sender","Expéditeur du mail de commentaire de livraison"
"Shipment Comment Email Template","Gabarit du mail de commentaire de livraison"
"Shipment Comment Email Template for Guest","Gabarit de mail de commentaire d'expédition pour un invité"
"Shipment Comments","Commentaires de livraison"
"Shipment Email Sender","Expéditeur du mail d'expédition"
"Shipment Email Template","Gabarit de mail de livraison"
"Shipment Email Template for Guest","Gabarit de mail d'expédition pour un invité"
"Shipment Update","Mise à jour de l'expédition"
"Shipment Update for Guest","Mise à jour de l'expédition pour un invité"
"Shipment email not sent","Mail de livraison non envoyé"
"Shipment email sent","Mail de livraison envoyé"
"Shipments","Expéditions"
"Shipped","Livré"
"Shipped By","Livré par"
"Shipping","Livraison"
"Shipping & Handling","Frais de port"
"Shipping & Handling total","Frais de préparation et d'expédition "
"Shipping &amp; Handling","Frais de port"
"Shipping &amp; Handling Information","Informations de livraison"
"Shipping Address","Adresse de livraison"
"Shipping Amount","Montant de la livraison"
"Shipping Information","Informations de livraison"
"Shipping Method","Mode de livraison"
"Shipping Method:","Mode de livraison :"
"Shipping Refund","Remboursement de la livraison"
"Shipping and Tracking Information","Informations de livraison et de suivi"
"Shopping Cart","Panier"
"Signed Up From","Inscrit sur"
"Sku","Réf."
"Some items have quantities exceeding allowed quantities. Please select a lower quantity to checkout.","Certains articles ont des quantités supérieures à celles autorisées. Saisissez une quantité plus faible avant de régler."
"Some of the products below do not have all the required options. Please remove them and add again with all the required options.","Certains articles ci-dessous n\'ont pas toutes les options obligatoires. Enlevez-les puis ajoutez-les de nouveau en renseignant les options obligatoires."
"Sorry, no quotes are available for this order at this time.","Désolé, aucune estimation n'existe pour cette commande pour l'instant"
"Source object is not specified.","L'objet source n'est pas spécifié."
"Specified profile does not exist.","Le profil spécifique n'existe pas."
"State/Province","État/Région"
"Status","Statut"
"Status:","Status:"
"Store Credit","Carte de crédit du magasin"
"Submit Comment","Envoyer un commentaire"
"Submit Credit Memo","Sauvegarder l'avoir"
"Submit Order","Envoyer la commande"
"Submit Shipment","Valider l'expédition"
"Subscribe to Newsletter","S'abonner à la newsletter"
"Subscribe to Order Status","S'abonner au statut de commande"
"Subtotal","Sous-total"
"Subtotal after discount","Sous-total après remise"
"Subtotal:","Sous-total :"
"Suspected Fraud","Fraude suspectée."
"Suspend","Suspendre"
"Suspended","Suspendu"
"TAX/VAT Number","Numéro de TVA intracommunautaire"
"Tax","TVA"
"Tax Amount","Montant TVA"
"Tax Percent","Taux de TVA"
"Telephone","Téléphone"
"The Order State ""%s"" must not be set manually.","L'état de la commande ""%s"" ne peut être modifié manuellement."
"The item %s (SKU %s) doesn\'t exist in the catalog anymore","L'article %s (réf. %s) n\'existe plus dans le catalogue"
"The address total model should be extended from Mage_Sales_Model_Quote_Address_Total_Abstract.","Le modèle de l'adresse total devrait être porté de Mage_Sales_Model_Quote_Address_Total_Abstract."
"The billing agreement ""%s"" has been canceled.","L'accord de facturation ""%s"" a été annulé."
"The billing agreement ""%s"" has been created.","L'accord de facturation ""%s"" a été créé."
"The coupon code has been accepted.","Le code promo a été retenue"
"The message has been sent.","Le message a été envoyé"
"The message was sent.","Le message est envoyé."
"The order email has been sent.","L'email de commande a été envoyé."
"The order has been cancelled.","La commande a été annulée."
"The order has been created.","La commande a été créé."
"The order has been put on hold.","La commande a été mis en attente."
"The order has been released from holding status.","La commande a été libéré de la suspension."
"The order has not been cancelled.","La commande n'a pas été annulé."
"The order was not put on hold.","La commande n'a pas été mis en attente."
"The order was not unheld.","La commande n'a pas été non tenu."
"The order was placed using %s","La commande a été passée à l'aide %s"
"The order(s) cannot be canceled","Commande(s) ne pouvant être annulée"
"The payment has been accepted.","Le paiement a été accepté."
"The payment has been denied.","Le paiement a été refusé."
"The payment has been voided.","Le paiement a été annulé."
"The profile has been updated.","Le profil a été mis à jour."
"The profile has no changes.","Le profil n'a aucun changement."
"The profile state has been updated.","L'état profil a été mis à jour."
"The requested Payment Method is not available.","La méthode demandée de paiement n'est pas disponible."
"The transaction ""%s"" (%s) is already closed.","La transaction ""%s"" (%s) est déjà close."
"The transaction ""%s"" cannot be captured yet.","La transaction ""%s"" ne peuvent être capturés pour le moment."
"There are no billing agreements yet.","Il n'existe aucun accord de facturation pour le moment."
"There are no printable documents related to selected orders","Il n'y a pas de documents imprimables en relation avec les commandes sélectionnées"
"There is no need to approve this payment.","Il n'est pas nécessaire d'approuver ce paiement."
"There is no need to deny this payment.","Il n'est pas nécessaire de refuser ce paiement."
"There is no update for the payment.","Il n'ya pas de mise à jour pour le paiement."
"This message will be shown in shopping cart when subtotal after discount less than minimum amount","Ce message sera affiché dans le panier quand le sous-total après remise sera inférieur au montant mini."
"This operation requires an existing transaction object.","Cette opération nécessite l'existance d'une transaction."
"This order contains (%s) items and therefore cannot be edited through the admin interface at this time, if you wish to continue editing the (%s) items will be removed, the order will be cancelled and a new order will be placed","Cette commande contient (%s) articles et ne peut donc pas être modifiée via l'interface d'administration en ce moment, si vous souhaitez l'éditer les %s articles seront supprimés, la commande sera annulée et une nouvelle commande sera crée"
"This order no longer exists.","Cette commande n'existe plus."
"This profile state cannot be changed to ""%s"".","Cet état profil ne peut pas être modifié pour ""%s""."
"This will create an offline refund. To create an online refund, open an invoice and create credit memo for it. Do you wish to proceed?","Cela créera une restitution en mode hors connexion. Pour créer une restitution en ligne, ouvrez une facture et de créer une note de crédit pour cela. Voulez-vous continuer?"
"Tier Pricing","Tarification par palier"
"Title","Titre"
"To","Et"
"To Name","Pour (nom)"
"To:","À :"
"Total","Total"
"Total %d product(s)","%d produit(s) au total"
"Total(ex)","Total (HT)"
"Total(inc)","Total (TTC)"
"Total Due","Total dû"
"Total Invoiced","Total de la facture"
"Total Invoiced Paid","Total facture payée"
"Total Invoiced VS Paid Report","Le total a facturé CONTRE le rapport payé"
"Total Invoiced not Paid","Total de la facture n'est pas payée"
"Total Ordered Report","Total rapport commandé"
"Total Paid","Total payé"
"Total Qty","Qté totale"
"Total Refund","Remboursement total"
"Total Refunded","Total remboursé"
"Total Refunded Report","Total Rapport Remboursé"
"Total Sales Shipping","Total des ventes d'expédition"
"Total Shipped Report","Total Rapport livrés"
"Total Shipping","Total expédition"
"Total Shipping Charges","Montant total de la livraison"
"Total Tax","TVA"
"Track Order","Suivre la commande"
"Track This Shipment","Suivre cet envoi"
"Track Your Order","Suivez votre commande"
"Track all shipment(s)","Suivre toutes les livraisons"
"Track all shipments","Suivre toutes les livraisons"
"Track this shipment","Suivre cette livraison"
"Track your order","Suivre votre commande"
"Tracking","Suivi"
"Tracking Number","Numéro de suivi"
"Tracking Number(s):","Numéro(s) de suivi:"
"Transaction ""%s"" was already processed.","La transaction ""%s"" est déjà en cours"
"Transaction ID","ID Transaction"
"Transaction ID must not be empty.","ID Transaction ne doit pas être vide."
"Transaction ID: ""%s"".","ID Transaction: ""%s""."
"Transaction Type","Transaction Type"
"Transactions","Transactions"
"Trial ","Essai "
"Trial Payment","Paiement d'essai"
"Trial Period","Période d'essai"
"Trial period payment","Paiement de période d'essai"
"Unhold","Débloquer"
"Unhold action is not available.","L'action de déblocage n'est pas disponible."
"Unhold order","Débloquer la commande"
"Unknown State","État inconnu"
"Unknown Status","Statut inconnu"
"Unsupported transaction type ""%s"".","Type de transaction non pris en charge ""%s""."
"Update Changes","Mettre à jour les modifications"
"Update Items and Qty\'s","Mettre à jour les articles et quantités"
"Update Qty\'s","Mettre à jour les quantités"
"Updated At","Mise à jour à"
"Updated:","Mise à jour:"
"Use Aggregated Data (beta)","Utiliser les données cumulatives (beta)"
"Validate Each Address Separately in Multi-address Checkout","Valider séparément les adresses lors de commandes multi-adresses"
"Value","Valeur"
"View","Voir"
"View All","Tout voir"
"View Order","Consulter"
"Visible on Frontend","Visible sur le site coté client"
"Void","Invalider"
"Void invoice","Invalider la facture"
"Voided authorization.","Autorisation refusée"
"Website","Site web"
"Whether buyer can define the date when billing for the profile begins.","Si l'acheteur peut définir la date en facturant pour le profil a venir."
"Wishlist","Liste d'envies"
"Wrong billing agreement ID specified.","ID fausse d'accord de facturation spécifique."
"Wrong state: ""%s"".","Wrong state: ""%s""."
"Yes","Oui"
"You have placed no orders.","Vous n'avez jamais commandé."
"You will be redirected to the payment system website.","Vous allez être redirigé vers le site Web du système de paiement."
"Your credit card will be charged for","Votre carte de crédit sera débitée de"
"ZIP/Post Code","Code postal"
"the credit memo email is not sent","l'e-mail de crédit (avoir) n'est pas envoyé"
"the credit memo email was sent","L'email de crédit (avoir) a été envoyé"
"the invoice email is not sent","l'email de facture n'est pas envoyé"
"the invoice email was sent","l'email de facture a été envoyé"
"the order confirmation email is not sent","l'e-mail de confirmation de commande n'est pas envoyée"
"the order confirmation email was sent","l'e-mail de confirmation de commande a été envoyé"
"the shipment email is not sent","l'e-mail d'expédition n'est pas envoyé"
"the shipment email was sent","l'e-mail d'expédition a été envoyé"
"separate by "",""","séparés par des "","""
"incl. VAT","dont TVA"
"incl. shipping","dont livraison"
"Total products with tax percent ","Produits soumis à TVA "
"Price(ex)","Prix (HT)"
"Subtotal(inc)","Sous total (TTC)"
"Subtotal(ex)","Sous total (HT)"
"Total due","Solde à régler"
"of","sur"
"Products refund","Produits remboursés"
"Tax Code : ","Numéro fiscal : "
"Some item options or their combination are not currently available.","Certaines options ne sont pas disponibles actuellement."
"Selected option(s) or their combination is not currently available.","Les options sélectionnées ne sont pas disponibles actuellement."
